period,group,store,opcode_family,ro_count,labor_revenue,parts_revenue,customer_pay,avg_hours
2024-06,Summit Auto Group,Summit Subaru Northgate,Warranty,26,3999,2905,0,3.1
2024-06,Summit Auto Group,Summit Toyota of Fairview,Maintenance,253,42138,34198,1,2.3
2024-06,Summit Auto Group,Summit Toyota of Fairview,Repair,148,29362,17917,1,2.5
2024-06,Summit Auto Group,Summit Toyota of Fairview,Tires,49,10905,6757,1,2.7
2024-06,Summit Auto Group,Summit Toyota of Fairview,Recall,33,5779,5977,0,3.0
2024-06,Summit Auto Group,Summit Toyota of Fairview,Warranty,66,15990,13131,0,2.7
2024-06,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,109,19669,19461,1,1.1
2024-06,Summit Auto Group,Summit Volkswagen Eastdale,Repair,63,11653,12654,1,3.3
2024-06,Summit Auto Group,Summit Volkswagen Eastdale,Tires,21,5239,4037,1,3.1
2024-06,Summit Auto Group,Summit Volkswagen Eastdale,Recall,14,2941,1303,0,2.6
2024-06,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,28,4663,3203,0,2.5
2024-07,Harbor Motor Group,Harbor BMW,Maintenance,224,56750,44077,1,2.2
2024-07,Harbor Motor Group,Harbor BMW,Repair,131,19932,15858,1,2.9
2024-07,Harbor Motor Group,Harbor BMW,Tires,43,8443,5351,1,1.1
2024-07,Harbor Motor Group,Harbor BMW,Recall,29,4919,4677,0,3.3
2024-07,Harbor Motor Group,Harbor BMW,Warranty,58,13263,7162,0,1.3
2024-07,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,192,46581,25581,1,1.4
2024-07,Harbor Motor Group,Harbor Chevrolet Marina,Repair,112,24708,18984,1,2.4
2024-07,Harbor Motor Group,Harbor Chevrolet Marina,Tires,37,9204,5624,1,2.0
2024-07,Harbor Motor Group,Harbor Chevrolet Marina,Recall,25,5477,3494,0,3.3
2024-07,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,50,8922,8165,0,0.9
2024-07,Harbor Motor Group,Harbor Ford Portside,Maintenance,241,44258,44037,1,1.3
2024-07,Harbor Motor Group,Harbor Ford Portside,Repair,142,35930,22552,1,1.6
2024-07,Harbor Motor Group,Harbor Ford Portside,Tires,47,7151,4658,1,1.6
2024-07,Harbor Motor Group,Harbor Ford Portside,Recall,31,4770,6392,0,3.0
2024-07,Harbor Motor Group,Harbor Ford Portside,Warranty,63,14537,11711,0,3.0
2024-07,Harbor Motor Group,Harbor Honda Seaside,Maintenance,201,44845,20534,1,1.9
2024-07,Harbor Motor Group,Harbor Honda Seaside,Repair,118,19259,14634,1,3.3
2024-07,Harbor Motor Group,Harbor Honda Seaside,Tires,39,6887,7292,1,3.3
2024-07,Harbor Motor Group,Harbor Honda Seaside,Recall,26,4165,3246,0,0.9
2024-07,Harbor Motor Group,Harbor Honda Seaside,Warranty,52,11344,10326,0,1.1
2024-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,153,25738,16722,1,2.1
2024-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,89,14449,10593,1,2.2
2024-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,29,4620,4334,1,1.8
2024-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,19,4793,3535,0,1.7
2024-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,39,8967,6727,0,3.4
2024-07,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,143,34494,16366,1,2.2
2024-07,Harbor Motor Group,Harbor Kia Lighthouse,Repair,83,12531,8768,1,0.9
2024-07,Harbor Motor Group,Harbor Kia Lighthouse,Tires,27,4718,4779,1,1.2
2024-07,Harbor Motor Group,Harbor Kia Lighthouse,Recall,18,2673,3739,0,0.8
2024-07,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,37,7322,4971,0,2.5
2024-07,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,125,29378,12777,1,1.2
2024-07,Harbor Motor Group,Harbor Subaru Tidewater,Repair,73,11493,13662,1,1.7
2024-07,Harbor Motor Group,Harbor Subaru Tidewater,Tires,24,4768,3861,1,1.4
2024-07,Harbor Motor Group,Harbor Subaru Tidewater,Recall,16,2475,2606,0,3.3
2024-07,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,32,6720,4934,0,3.2
2024-07,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,256,62496,41940,1,3.3
2024-07,Harbor Motor Group,Harbor Toyota Bayview,Repair,150,38645,25522,1,2.0
2024-07,Harbor Motor Group,Harbor Toyota Bayview,Tires,50,12562,6899,1,1.3
2024-07,Harbor Motor Group,Harbor Toyota Bayview,Recall,33,6975,4612,0,2.7
2024-07,Harbor Motor Group,Harbor Toyota Bayview,Warranty,66,12884,12485,0,2.9
2024-07,Summit Auto Group,Summit BMW,Maintenance,221,48350,34505,1,1.5
2024-07,Summit Auto Group,Summit BMW,Repair,130,28728,12445,1,2.9
2024-07,Summit Auto Group,Summit BMW,Tires,43,7881,5914,1,2.5
2024-07,Summit Auto Group,Summit BMW,Recall,28,6977,4748,0,2.2
2024-07,Summit Auto Group,Summit BMW,Warranty,57,11175,7149,0,2.2
2024-07,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,210,32025,23563,1,3.2
2024-07,Summit Auto Group,Summit Chevrolet Glenpark,Repair,123,17522,18427,1,2.5
2024-07,Summit Auto Group,Summit Chevrolet Glenpark,Tires,41,7882,7656,1,0.9
2024-07,Summit Auto Group,Summit Chevrolet Glenpark,Recall,27,6639,4111,0,1.0
2024-07,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,54,11881,6828,0,1.4
2024-07,Summit Auto Group,Summit Ford Rivera,Maintenance,207,53167,30283,1,1.8
2024-07,Summit Auto Group,Summit Ford Rivera,Repair,121,22892,22956,1,2.2
2024-07,Summit Auto Group,Summit Ford Rivera,Tires,40,5967,4914,1,1.3
2024-07,Summit Auto Group,Summit Ford Rivera,Recall,27,5413,3134,0,3.1
2024-07,Summit Auto Group,Summit Ford Rivera,Warranty,54,9465,10399,0,3.3
2024-07,Summit Auto Group,Summit Honda Westland,Maintenance,237,40805,37650,1,2.3
2024-07,Summit Auto Group,Summit Honda Westland,Repair,139,29090,26718,1,2.2
2024-07,Summit Auto Group,Summit Honda Westland,Tires,46,7357,5765,1,0.9
2024-07,Summit Auto Group,Summit Honda Westland,Recall,31,5948,3785,0,2.6
2024-07,Summit Auto Group,Summit Honda Westland,Warranty,62,11186,5665,0,2.1
2024-07,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,152,22111,18805,1,2.0
2024-07,Summit Auto Group,Summit Hyundai Oakhurst,Repair,89,20616,16780,1,1.6
2024-07,Summit Auto Group,Summit Hyundai Oakhurst,Tires,29,6109,2655,1,2.4
2024-07,Summit Auto Group,Summit Hyundai Oakhurst,Recall,19,4230,3191,0,1.6
2024-07,Summit Auto Group,Summit Hyundai Oakhurst,Warranty,39,8752,5255,0,2.3
2024-07,Summit Auto Group,Summit Jeep Ram Clearwater,Maintenance,158,28099,21139,1,2.5
2024-07,Summit Auto Group,Summit Jeep Ram Clearwater,Repair,92,17349,8297,1,1.8
2024-07,Summit Auto Group,Summit Jeep Ram Clearwater,Tires,30,6384,5762,1,1.8
2024-07,Summit Auto Group,Summit Jeep Ram Clearwater,Recall,20,3213,3514,0,2.3
2024-07,Summit Auto Group,Summit Jeep Ram Clearwater,Warranty,41,8278,7186,0,2.6
2024-07,Summit Auto Group,Summit Kia Brookfield,Maintenance,120,27242,11513,1,1.0
2024-07,Summit Auto Group,Summit Kia Brookfield,Repair,70,13625,7904,1,3.0
2024-07,Summit Auto Group,Summit Kia Brookfield,Tires,23,3592,3662,1,1.4
2024-07,Summit Auto Group,Summit Kia Brookfield,Recall,15,2523,1513,0,2.0
2024-07,Summit Auto Group,Summit Kia Brookfield,Warranty,31,5679,3021,0,1.0
2024-07,Summit Auto Group,Summit Mazda Lakeside,Maintenance,130,27595,22342,1,1.1
2024-07,Summit Auto Group,Summit Mazda Lakeside,Repair,76,14611,14518,1,1.1
2024-07,Summit Auto Group,Summit Mazda Lakeside,Tires,25,6335,5132,1,1.4
2024-07,Summit Auto Group,Summit Mazda Lakeside,Recall,16,2920,1481,0,2.2
2024-07,Summit Auto Group,Summit Mazda Lakeside,Warranty,33,8350,4813,0,0.8
2024-07,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,141,23271,20253,1,1.5
2024-07,Summit Auto Group,Summit Nissan Ridgemont,Repair,82,16946,15023,1,2.4
2024-07,Summit Auto Group,Summit Nissan Ridgemont,Tires,27,6235,4611,1,2.3
2024-07,Summit Auto Group,Summit Nissan Ridgemont,Recall,18,2546,2016,0,2.8
2024-07,Summit Auto Group,Summit Nissan Ridgemont,Warranty,36,8529,4128,0,3.2
2024-07,Summit Auto Group,Summit Subaru Northgate,Maintenance,132,27000,15259,1,0.8
2024-07,Summit Auto Group,Summit Subaru Northgate,Repair,77,15508,15542,1,3.2
2024-07,Summit Auto Group,Summit Subaru Northgate,Tires,25,3753,4568,1,1.6
2024-07,Summit Auto Group,Summit Subaru Northgate,Recall,17,3584,2287,0,3.3
2024-07,Summit Auto Group,Summit Subaru Northgate,Warranty,34,8130,3906,0,2.1
2024-07,Summit Auto Group,Summit Toyota of Fairview,Maintenance,290,46350,37843,1,2.0
2024-07,Summit Auto Group,Summit Toyota of Fairview,Repair,170,34244,33965,1,3.0
2024-07,Summit Auto Group,Summit Toyota of Fairview,Tires,56,11488,10711,1,1.5
2024-07,Summit Auto Group,Summit Toyota of Fairview,Recall,37,8249,6259,0,1.5
2024-07,Summit Auto Group,Summit Toyota of Fairview,Warranty,75,12537,9163,0,1.3
2024-07,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,103,17112,19609,1,1.1
2024-07,Summit Auto Group,Summit Volkswagen Eastdale,Repair,60,13289,6556,1,3.3
2024-07,Summit Auto Group,Summit Volkswagen Eastdale,Tires,20,2849,3860,1,2.3
2024-07,Summit Auto Group,Summit Volkswagen Eastdale,Recall,13,2873,2015,0,1.7
2024-07,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,26,5777,4731,0,2.8
2024-08,Harbor Motor Group,Harbor BMW,Maintenance,201,36772,24906,1,1.8
2024-08,Harbor Motor Group,Harbor BMW,Repair,118,18501,18803,1,2.0
2024-08,Harbor Motor Group,Harbor BMW,Tires,39,5797,3679,1,1.6
2024-08,Harbor Motor Group,Harbor BMW,Recall,26,6137,3262,0,2.2
2024-08,Harbor Motor Group,Harbor BMW,Warranty,52,11489,7061,0,2.1
2024-08,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,166,30583,23311,1,2.2
2024-08,Harbor Motor Group,Harbor Chevrolet Marina,Repair,98,23411,10306,1,2.8
2024-08,Harbor Motor Group,Harbor Chevrolet Marina,Tires,32,7443,4211,1,2.6
2024-08,Harbor Motor Group,Harbor Chevrolet Marina,Recall,21,4616,4282,0,1.2
2024-08,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,43,6613,7486,0,1.7
2024-08,Harbor Motor Group,Harbor Ford Portside,Maintenance,246,58273,49406,1,3.0
2024-08,Harbor Motor Group,Harbor Ford Portside,Repair,144,29930,13950,1,2.4
2024-08,Harbor Motor Group,Harbor Ford Portside,Tires,48,8627,8400,1,2.7
2024-08,Harbor Motor Group,Harbor Ford Portside,Recall,32,5270,2921,0,2.5
2024-08,Harbor Motor Group,Harbor Ford Portside,Warranty,64,10890,11140,0,2.0
2024-08,Harbor Motor Group,Harbor Honda Seaside,Maintenance,176,31444,20031,1,2.8
2024-08,Harbor Motor Group,Harbor Honda Seaside,Repair,103,24559,16873,1,2.6
2024-08,Harbor Motor Group,Harbor Honda Seaside,Tires,34,6118,4130,1,1.5
2024-08,Harbor Motor Group,Harbor Honda Seaside,Recall,22,3672,2290,0,3.3
2024-08,Harbor Motor Group,Harbor Honda Seaside,Warranty,45,9761,8087,0,1.3
2024-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,182,31091,32662,1,2.2
2024-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,107,26668,15764,1,1.4
2024-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,35,8803,6538,1,3.0
2024-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,23,5330,4648,0,1.1
2024-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,47,8250,4361,0,2.9
2024-08,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,138,25750,28523,1,3.2
2024-08,Harbor Motor Group,Harbor Kia Lighthouse,Repair,81,16426,10795,1,1.9
2024-08,Harbor Motor Group,Harbor Kia Lighthouse,Tires,27,3855,4329,1,1.3
2024-08,Harbor Motor Group,Harbor Kia Lighthouse,Recall,18,3014,3357,0,2.0
2024-08,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,36,8994,5128,0,1.1
2024-08,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,111,24086,17005,1,1.6
2024-08,Harbor Motor Group,Harbor Subaru Tidewater,Repair,65,9551,10189,1,1.0
2024-08,Harbor Motor Group,Harbor Subaru Tidewater,Tires,21,4303,2555,1,2.3
2024-08,Harbor Motor Group,Harbor Subaru Tidewater,Recall,14,2658,1543,0,3.3
2024-08,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,29,5102,2616,0,1.9
2024-08,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,265,43841,37524,1,1.2
2024-08,Harbor Motor Group,Harbor Toyota Bayview,Repair,155,36358,29070,1,2.4
2024-08,Harbor Motor Group,Harbor Toyota Bayview,Tires,51,13178,10225,1,1.5
2024-08,Harbor Motor Group,Harbor Toyota Bayview,Recall,34,6441,3380,0,2.1
2024-08,Harbor Motor Group,Harbor Toyota Bayview,Warranty,69,15098,7767,0,2.4
2024-08,Summit Auto Group,Summit BMW,Maintenance,231,46089,28479,1,2.8
2024-08,Summit Auto Group,Summit BMW,Repair,135,25529,23137,1,2.3
2024-08,Summit Auto Group,Summit BMW,Tires,45,7304,6148,1,1.0
2024-08,Summit Auto Group,Summit BMW,Recall,30,5019,3070,0,3.2
2024-08,Summit Auto Group,Summit BMW,Warranty,60,14379,8464,0,2.3
2024-08,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,189,43917,39549,1,1.4
2024-08,Summit Auto Group,Summit Chevrolet Glenpark,Repair,110,15704,18992,1,2.4
2024-08,Summit Auto Group,Summit Chevrolet Glenpark,Tires,36,9009,6286,1,1.5
2024-08,Summit Auto Group,Summit Chevrolet Glenpark,Recall,24,3771,5022,0,3.0
2024-08,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,49,8997,7448,0,2.0
2024-08,Summit Auto Group,Summit Ford Rivera,Maintenance,267,52410,26150,1,0.8
2024-08,Summit Auto Group,Summit Ford Rivera,Repair,156,22835,22110,1,2.1
2024-08,Summit Auto Group,Summit Ford Rivera,Tires,52,12133,8330,1,2.6
2024-08,Summit Auto Group,Summit Ford Rivera,Recall,34,4879,6969,0,3.4
2024-08,Summit Auto Group,Summit Ford Rivera,Warranty,69,16697,9644,0,2.8
2024-08,Summit Auto Group,Summit Honda Westland,Maintenance,242,48169,43859,1,2.2
2024-08,Summit Auto Group,Summit Honda Westland,Repair,142,31741,20172,1,0.9
2024-08,Summit Auto Group,Summit Honda Westland,Tires,47,9851,8909,1,2.4
2024-08,Summit Auto Group,Summit Honda Westland,Recall,31,7211,5177,0,3.2
2024-08,Summit Auto Group,Summit Honda Westland,Warranty,63,15964,6945,0,0.8
2024-08,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,145,23278,17648,1,3.0
2024-08,Summit Auto Group,Summit Hyundai Oakhurst,Repair,85,15463,17484,1,1.6
2024-08,Summit Auto Group,Summit Hyundai Oakhurst,Tires,28,6325,4428,1,1.7
2024-08,Summit Auto Group,Summit Hyundai Oakhurst,Recall,19,4031,2842,0,0.8
2024-08,Summit Auto Group,Summit Hyundai Oakhurst,Warranty,38,8178,4897,0,1.6
2024-08,Summit Auto Group,Summit Jeep Ram Clearwater,Maintenance,192,47385,29877,1,3.3
2024-08,Summit Auto Group,Summit Jeep Ram Clearwater,Repair,112,23774,13616,1,2.1
2024-08,Summit Auto Group,Summit Jeep Ram Clearwater,Tires,37,8030,4310,1,1.9
2024-08,Summit Auto Group,Summit Jeep Ram Clearwater,Recall,25,3537,4829,0,1.7
2024-08,Summit Auto Group,Summit Jeep Ram Clearwater,Warranty,50,12598,8057,0,2.7
2024-08,Summit Auto Group,Summit Kia Brookfield,Maintenance,143,34833,16440,1,2.2
2024-08,Summit Auto Group,Summit Kia Brookfield,Repair,84,11874,8834,1,2.2
2024-08,Summit Auto Group,Summit Kia Brookfield,Tires,28,7106,5685,1,1.3
2024-08,Summit Auto Group,Summit Kia Brookfield,Recall,18,3142,3016,0,2.4
2024-08,Summit Auto Group,Summit Kia Brookfield,Warranty,37,7123,6066,0,0.8
2024-08,Summit Auto Group,Summit Mazda Lakeside,Maintenance,101,18190,15991,1,2.3
2024-08,Summit Auto Group,Summit Mazda Lakeside,Repair,59,12762,6105,1,2.6
2024-08,Summit Auto Group,Summit Mazda Lakeside,Tires,19,4191,3662,1,1.2
2024-08,Summit Auto Group,Summit Mazda Lakeside,Recall,13,2186,2396,0,3.3
2024-08,Summit Auto Group,Summit Mazda Lakeside,Warranty,26,6323,5374,0,3.0
2024-08,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,164,23686,16811,1,2.0
2024-08,Summit Auto Group,Summit Nissan Ridgemont,Repair,96,13937,11525,1,0.9
2024-08,Summit Auto Group,Summit Nissan Ridgemont,Tires,32,8185,3201,1,2.2
2024-08,Summit Auto Group,Summit Nissan Ridgemont,Recall,21,3157,3480,0,1.7
2024-08,Summit Auto Group,Summit Nissan Ridgemont,Warranty,42,6671,6303,0,2.4
2024-08,Summit Auto Group,Summit Subaru Northgate,Maintenance,125,24349,16428,1,1.1
2024-08,Summit Auto Group,Summit Subaru Northgate,Repair,73,12295,10744,1,2.1
2024-08,Summit Auto Group,Summit Subaru Northgate,Tires,24,5037,4134,1,2.3
2024-08,Summit Auto Group,Summit Subaru Northgate,Recall,16,4135,2957,0,2.9
2024-08,Summit Auto Group,Summit Subaru Northgate,Warranty,32,5049,4956,0,2.2
2024-08,Summit Auto Group,Summit Toyota of Fairview,Maintenance,257,48090,49169,1,2.4
2024-08,Summit Auto Group,Summit Toyota of Fairview,Repair,151,37158,21417,1,2.6
2024-08,Summit Auto Group,Summit Toyota of Fairview,Tires,50,11008,8242,1,0.8
2024-08,Summit Auto Group,Summit Toyota of Fairview,Recall,33,5639,4725,0,2.4
2024-08,Summit Auto Group,Summit Toyota of Fairview,Warranty,67,12941,13438,0,3.2
2024-08,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,108,23025,20977,1,2.2
2024-08,Summit Auto Group,Summit Volkswagen Eastdale,Repair,63,13178,8128,1,2.8
2024-08,Summit Auto Group,Summit Volkswagen Eastdale,Tires,21,5210,2945,1,2.4
2024-08,Summit Auto Group,Summit Volkswagen Eastdale,Recall,14,2339,1850,0,1.1
2024-08,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,28,5622,5633,0,2.6
2024-09,Harbor Motor Group,Harbor BMW,Maintenance,173,25969,33115,1,1.0
2024-09,Harbor Motor Group,Harbor BMW,Repair,102,19677,9850,1,2.7
2024-09,Harbor Motor Group,Harbor BMW,Tires,34,6058,6567,1,2.3
2024-09,Harbor Motor Group,Harbor BMW,Recall,22,4351,2365,0,2.9
2024-09,Harbor Motor Group,Harbor BMW,Warranty,45,6763,7236,0,3.0
2024-09,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,168,24523,32038,1,2.0
2024-09,Harbor Motor Group,Harbor Chevrolet Marina,Repair,98,16409,14347,1,1.5
2024-09,Harbor Motor Group,Harbor Chevrolet Marina,Tires,32,6542,5880,1,2.4
2024-09,Harbor Motor Group,Harbor Chevrolet Marina,Recall,21,3031,2556,0,3.3
2024-09,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,43,9125,6317,0,1.1
2024-09,Harbor Motor Group,Harbor Ford Portside,Maintenance,192,36887,24061,1,2.2
2024-09,Harbor Motor Group,Harbor Ford Portside,Repair,113,19285,16145,1,3.3
2024-09,Harbor Motor Group,Harbor Ford Portside,Tires,37,9294,6101,1,1.1
2024-09,Harbor Motor Group,Harbor Ford Portside,Recall,25,4953,3839,0,1.9
2024-09,Harbor Motor Group,Harbor Ford Portside,Warranty,50,9730,4811,0,2.0
2024-09,Harbor Motor Group,Harbor Honda Seaside,Maintenance,207,43018,32754,1,2.7
2024-09,Harbor Motor Group,Harbor Honda Seaside,Repair,122,25968,22509,1,3.2
2024-09,Harbor Motor Group,Harbor Honda Seaside,Tires,40,6763,5272,1,2.1
2024-09,Harbor Motor Group,Harbor Honda Seaside,Recall,27,5748,4780,0,1.0
2024-09,Harbor Motor Group,Harbor Honda Seaside,Warranty,54,11175,6741,0,1.3
2024-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,164,41244,29914,1,2.6
2024-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,96,16178,18638,1,1.0
2024-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,32,5414,3780,1,2.7
2024-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,21,5239,2780,0,2.1
2024-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,42,7390,6257,0,1.4
2024-09,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,117,17943,14521,1,2.9
2024-09,Harbor Motor Group,Harbor Kia Lighthouse,Repair,69,17766,14364,1,1.3
2024-09,Harbor Motor Group,Harbor Kia Lighthouse,Tires,23,3858,2599,1,3.3
2024-09,Harbor Motor Group,Harbor Kia Lighthouse,Recall,15,3496,2053,0,2.7
2024-09,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,30,6032,4478,0,0.9
2024-09,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,109,26319,14527,1,3.2
2024-09,Harbor Motor Group,Harbor Subaru Tidewater,Repair,64,15170,6965,1,2.3
2024-09,Harbor Motor Group,Harbor Subaru Tidewater,Tires,21,3606,2274,1,3.3
2024-09,Harbor Motor Group,Harbor Subaru Tidewater,Recall,14,2281,2755,0,1.4
2024-09,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,28,4874,5438,0,3.3
2024-09,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,194,35976,30253,1,2.7
2024-09,Harbor Motor Group,Harbor Toyota Bayview,Repair,114,24142,16159,1,1.4
2024-09,Harbor Motor Group,Harbor Toyota Bayview,Tires,38,6651,6055,1,3.0
2024-09,Harbor Motor Group,Harbor Toyota Bayview,Recall,25,4872,4117,0,2.5
2024-09,Harbor Motor Group,Harbor Toyota Bayview,Warranty,50,9414,6731,0,2.3
2024-09,Summit Auto Group,Summit BMW,Maintenance,186,37172,36115,1,1.1
2024-09,Summit Auto Group,Summit BMW,Repair,109,19052,10534,1,2.4
2024-09,Summit Auto Group,Summit BMW,Tires,36,7053,5318,1,2.7
2024-09,Summit Auto Group,Summit BMW,Recall,24,4292,4916,0,1.2
2024-09,Summit Auto Group,Summit BMW,Warranty,48,8786,6900,0,2.7
2024-09,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,212,46155,26825,1,1.4
2024-09,Summit Auto Group,Summit Chevrolet Glenpark,Repair,124,22132,23974,1,2.2
2024-09,Summit Auto Group,Summit Chevrolet Glenpark,Tires,41,8228,6651,1,1.0
2024-09,Summit Auto Group,Summit Chevrolet Glenpark,Recall,27,4299,2508,0,2.2
2024-09,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,55,10281,7863,0,2.1
2024-09,Summit Auto Group,Summit Ford Rivera,Maintenance,215,39719,29176,1,2.6
2024-09,Summit Auto Group,Summit Ford Rivera,Repair,126,21837,20466,1,3.1
2024-09,Summit Auto Group,Summit Ford Rivera,Tires,42,9967,7875,1,1.0
2024-09,Summit Auto Group,Summit Ford Rivera,Recall,28,4048,4580,0,1.1
2024-09,Summit Auto Group,Summit Ford Rivera,Warranty,56,11412,5256,0,2.3
2024-09,Summit Auto Group,Summit Honda Westland,Maintenance,212,39614,22575,1,1.1
2024-09,Summit Auto Group,Summit Honda Westland,Repair,124,31878,12330,1,2.6
2024-09,Summit Auto Group,Summit Honda Westland,Tires,41,6211,4317,1,3.0
2024-09,Summit Auto Group,Summit Honda Westland,Recall,27,4542,2456,0,2.1
2024-09,Summit Auto Group,Summit Honda Westland,Warranty,55,8638,8070,0,1.4
2024-09,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,158,27481,19388,1,1.7
2024-09,Summit Auto Group,Summit Hyundai Oakhurst,Repair,92,18962,12590,1,2.2
2024-09,Summit Auto Group,Summit Hyundai Oakhurst,Tires,30,6941,5303,1,2.1
